% This database was designed on the basis of data provided by US Census
% Bureau [http://www.census.gov] (under Lookup Access
% [http://www.census.gov/cdrom/lookup]: Summary Tape File 1). The data
% were collected as part of the 1990 US census. These are mostly counts
% cumulated at different survey levels. For the purpose of this data set
% a level State-Place was used. Data from all states was obtained. Most
% of the counts were changed into appropriate proportions.  There are 4
% different data sets obtained from this database: House(8H) House(8L)
% House(16H) House(16L) These are all concerned with predicting the
% median price of the house in the region based on demographic
% composition and a state of housing market in the region. A number in
% the name signifies the number of attributes of the data set. A
% following letter denotes a very rough approximation to the difficulty
% of the task. For Low task difficulty, more correlated attributes were
% chosen as signified by univariate smooth fit of that input on the
% target. Tasks with High difficulty have had their attributes chosen to
% make the modelling more difficult due to higher variance or lower
% correlation of the inputs to the target.
% 
% Original source: DELVE repository of data. 
% Source: collection of regression datasets by Luis Torgo (ltorgo@ncc.up.pt) at
% http://www.ncc.up.pt/~ltorgo/Regression/DataSets.html
% Characteristics: 22784 cases, 9 continuous attributes.

@relation house_8L.arff
@attribute P3 numeric
@attribute P6p4 numeric
@attribute P11p3 numeric
@attribute P16p2 numeric
@attribute P19p2 numeric
@attribute H5p2 numeric
@attribute H15p1 numeric
@attribute H40p4 numeric
@attribute price numeric

@data
77.0000000, 0.0000000, 0.3041958, 0.8311688, 0.9090909, 0.0000000, 5.3846154, 0.0000000, 17500.0000000
239.0000000, 0.0052632, 0.4473684, 0.8075314, 0.0000000, 0.2222222, 6.5633803, 0.5000000, 60800.0000000
1311.0000000, 0.0262382, 0.5840212, 0.8054920, 0.0007628, 0.4411765, 7.2911184, 0.2666667, 107400.0000000
109.0000000, 0.0000000, 0.4342629, 0.5963303, 0.0000000, 0.2142857, 5.9032258, 0.6666667, 14999.0000000
7028.0000000, 0.0027136, 0.4963818, 0.7319294, 0.1734491, 0.1663921, 6.1723498, 0.4158416, 46200.0000000
133.0000000, 0.0119403, 0.3671642, 0.6917293, 0.0000000, 0.0238095, 5.3888889, 0.0000000, 16200.0000000
635.0000000, 0.0027663, 0.4073306, 0.6204724, 0.0031496, 0.1428571, 5.4650000, 0.9000000, 24000.0000000
2641.0000000, 0.0035935, 0.4328015, 0.6842105, 0.2226429, 0.1423948, 5.6291349, 0.5681818, 20500.0000000
662.0000000, 0.0000000, 0.4479119, 0.8051360, 0.0981873, 0.0400000, 5.0940919, 0.0000000, 32600.0000000
38.0000000, 0.0000000, 0.4712644, 0.6578947, 0.0000000, 0.1428571, 6.4705882, 1.0000000, 14999.0000000
1254.0000000, 0.0040939, 0.5008188, 0.8309410, 0.0454545, 0.1320755, 5.4181994, 0.5000000, 33200.0000000
91.0000000, 0.0000000, 0.4337900, 0.6373626, 0.0000000, 0.2500000, 5.8101266, 1.0000000, 27000.0000000
95.0000000, 0.0000000, 0.5263158, 0.8210526, 0.0000000, 0.4000000, 5.4302326, 0.0000000, 22900.0000000
165.0000000, 0.0000000, 0.5053533, 0.7030303, 0.0000000, 0.0000000, 5.5816327, 0.0000000, 40000.0000000
757.0000000, 0.0061501, 0.5473555, 0.6433289, 0.0013210, 0.0630252, 5.9881557, 0.1333333, 83300.0000000
218.0000000, 0.0000000, 0.4145199, 0.5458716, 0.0045872, 0.0344828, 5.0373134, 0.0000000, 18300.0000000
3091.0000000, 0.0568956, 0.5884262, 0.8731802, 0.0067939, 0.6464646, 7.1514120, 0.0781250, 209500.0000000
54.0000000, 0.0000000, 0.4551724, 0.8518519, 0.2592593, 0.1764706, 5.6792453, 0.3333333, 18800.0000000
66.0000000, 0.0057471, 0.4482759, 0.7424242, 0.0000000, 0.1428571, 5.0392157, 1.0000000, 14999.0000000
284.0000000, 0.0155131, 0.5942721, 0.8485915, 0.2887324, 0.5000000, 7.3739837, 0.0000000, 60900.0000000
288.0000000, 0.0071327, 0.4621969, 0.6111111, 0.1597222, 0.0967742, 5.8579545, 0.3333333, 29900.0000000
838.0000000, 0.0004044, 0.4059846, 0.7076372, 0.7076372, 0.0468750, 5.6377649, 0.6666667, 16800.0000000
1543.0000000, 0.0010478, 0.3872590, 0.7116008, 0.2410888, 0.1702128, 5.9931973, 0.3125000, 42800.0000000
188.0000000, 0.0000000, 0.4967177, 0.6861702, 0.0053191, 0.0909091, 5.5608108, 0.5000000, 41200.0000000
1173.0000000, 0.0067454, 0.5183811, 0.6675192, 0.0076726, 0.1388889, 5.1893564, 0.4000000, 45300.0000000
312.0000000, 0.0000000, 0.4432990, 0.7275641, 0.0000000, 0.2500000, 6.1936759, 0.8333333, 22400.0000000
19.0000000, 0.0000000, 0.5000000, 0.5263158, 0.0000000, 0.0000000, 4.9375000, 0.0000000, 14999.0000000
18516.0000000, 0.0038358, 0.5121689, 0.7651761, 0.4228775, 0.1585284, 6.3967634, 0.5822785, 48700.0000000
68.0000000, 0.0000000, 0.4782609, 0.7647059, 0.0000000, 0.0294118, 5.2698413, 1.0000000, 25500.0000000
713.0000000, 0.0016978, 0.4601019, 0.6774194, 0.0000000, 0.0980392, 5.9818548, 0.6000000, 22900.0000000
345.0000000, 0.0000000, 0.5518293, 0.7913043, 0.0086957, 0.0888889, 5.5598592, 0.2500000, 42000.0000000
201.0000000, 0.0020325, 0.4695122, 0.6865672, 0.1293532, 0.0434783, 5.2521008, 1.0000000, 14999.0000000
596.0000000, 0.0074826, 0.4382683, 0.7063758, 0.0050336, 0.0568182, 5.8601399, 0.2000000, 64100.0000000
2542.0000000, 0.0115830, 0.4752545, 0.8253344, 0.0027537, 0.2000000, 5.3949531, 0.6666667, 71300.0000000
1429.0000000, 0.0143377, 0.5474000, 0.8845346, 0.0083975, 0.5851064, 6.5706122, 0.3272727, 123500.0000000
629.0000000, 0.0053635, 0.5709178, 0.7933227, 0.0079491, 0.2380952, 6.4881603, 0.2000000, 50100.0000000
130.0000000, 0.0000000, 0.4579125, 0.6230769, 0.0384615, 0.0000000, 5.5053763, 0.0000000, 14999.0000000
599.0000000, 0.0143956, 0.1620750, 0.4590985, 0.0450751, 0.0324324, 6.5179283, 0.1666667, 60900.0000000
127.0000000, 0.0000000, 0.4844291, 0.6456693, 0.0000000, 0.1111111, 5.6500000, 1.0000000, 17300.0000000
403.0000000, 0.0063796, 0.5000000, 0.8461538, 0.0000000, 0.2000000, 5.7358491, 0.6000000, 37200.0000000
153.0000000, 0.0000000, 0.5085575, 0.7777778, 0.2483660, 0.1000000, 5.8045113, 1.0000000, 27100.0000000
2570.0000000, 0.0025604, 0.5164594, 0.7054475, 0.0081712, 0.0615265, 5.6074634, 0.2067511, 208900.0000000
122.0000000, 0.0000000, 0.4554140, 0.7950820, 0.0000000, 0.1000000, 6.0215054, 0.0000000, 25800.0000000
48.0000000, 0.0000000, 0.4554455, 0.5208333, 0.0000000, 0.0285714, 4.3939394, 0.0000000, 14999.0000000
360.0000000, 0.0021322, 0.4573561, 0.7361111, 0.0000000, 0.0000000, 6.6142857, 0.0000000, 27300.0000000
18.0000000, 0.0000000, 0.4857143, 0.5555556, 0.0000000, 0.0000000, 5.9375000, 0.0000000, 14999.0000000
45.0000000, 0.0000000, 0.4666667, 0.7111111, 0.0000000, 0.0000000, 6.4571429, 0.0000000, 20900.0000000
466.0000000, 0.0044910, 0.5681138, 0.8540773, 0.0064378, 0.0869565, 7.2840095, 0.2500000, 60000.0000000
970.0000000, 0.0076453, 0.4537462, 0.6804124, 0.2876289, 0.1145038, 6.6599327, 0.6666667, 55000.0000000
40.0000000, 0.0000000, 0.6600000, 0.8000000, 0.0000000, 0.0000000, 7.8461538, 0.0000000, 101600.0000000
394.0000000, 0.0041152, 0.5506173, 0.8299492, 0.0025381, 0.1500000, 6.3514986, 0.5000000, 51200.0000000
800.0000000, 0.0027933, 0.4840383, 0.8062500, 0.0000000, 0.4333333, 6.6128527, 0.2307692, 66100.0000000
87.0000000, 0.0000000, 0.4564103, 0.7126437, 0.1149425, 0.0000000, 5.6515152, 0.0000000, 19300.0000000
944.0000000, 0.0044000, 0.4544000, 0.7012712, 0.0010593, 0.1714286, 5.8430584, 0.6666667, 47900.0000000
4220.0000000, 0.0028035, 0.4819176, 0.6604265, 0.0336493, 0.2500000, 6.6417516, 0.6379310, 42400.0000000
455.0000000, 0.0008425, 0.5492839, 0.7670330, 0.0000000, 0.0384615, 5.9341693, 0.5000000, 36800.0000000
211.0000000, 0.0000000, 0.4530201, 0.7251185, 0.0000000, 0.1153846, 5.5688623, 0.6666667, 29100.0000000
1190.0000000, 0.0077327, 0.5120133, 0.7857143, 0.0075630, 0.1714286, 6.5195980, 0.5000000, 89000.0000000
495.0000000, 0.0033131, 0.4290447, 0.8181818, 0.0121212, 0.1000000, 4.7483444, 1.0000000, 47000.0000000
972.0000000, 0.0000000, 0.4489154, 0.7839506, 0.5205761, 0.0211268, 5.5599490, 0.6666667, 32500.0000000
17.0000000, 0.0000000, 0.4761905, 0.7647059, 0.0000000, 0.1666667, 5.9411765, 1.0000000, 14999.0000000
1406.0000000, 0.0056428, 0.4443081, 0.7204836, 0.3684211, 0.1411765, 6.2115385, 0.4166667, 36700.0000000
25.0000000, 0.0000000, 0.4843750, 0.7200000, 0.0000000, 0.1250000, 6.2272727, 1.0000000, 14999.0000000
82.0000000, 0.0179372, 0.4798206, 0.8170732, 0.0000000, 0.1250000, 5.7142857, 0.0000000, 22900.0000000
1225.0000000, 0.0003351, 0.5036863, 0.7118367, 0.0000000, 0.0549451, 5.9897013, 0.8000000, 40100.0000000
206.0000000, 0.0020921, 0.5481172, 0.6893204, 0.0000000, 0.0235294, 5.5032258, 0.0000000, 48100.0000000
71.0000000, 0.0000000, 0.4277108, 0.5915493, 0.9577465, 0.0000000, 5.0689655, 0.0000000, 14999.0000000
438.0000000, 0.0000000, 0.4688013, 0.7146119, 0.0273973, 0.1111111, 5.3161512, 0.6000000, 35900.0000000
1330.0000000, 0.0016112, 0.4809345, 0.7593985, 0.0007519, 0.2025316, 5.7906250, 0.3125000, 33400.0000000
1477.0000000, 0.0013767, 0.5046806, 0.6662153, 0.0013541, 0.1412429, 6.2939980, 0.6000000, 24500.0000000
3802.0000000, 0.0029493, 0.4561888, 0.7280379, 0.1167806, 0.3202417, 5.7096774, 0.7547170, 30100.0000000
1132.0000000, 0.0028419, 0.4326821, 0.6660777, 0.0000000, 0.2692308, 6.2113164, 0.7142857, 20800.0000000
105437.0000000, 0.0055571, 0.4906906, 0.6371957, 0.5646974, 0.1389750, 6.2030806, 0.5167352, 32800.0000000
114.0000000, 0.0000000, 0.5333333, 0.7368421, 0.0000000, 0.0000000, 6.0229885, 0.0000000, 31300.0000000
531.0000000, 0.0084926, 0.4769993, 0.7193974, 0.0000000, 0.1612903, 6.5640327, 0.4000000, 35700.0000000
3772.0000000, 0.0606373, 0.5687326, 0.7030753, 0.0063627, 0.1500000, 7.5583296, 0.0000000, 81000.0000000
1728.0000000, 0.0074224, 0.5065227, 0.6643519, 0.0028935, 0.1573034, 6.6050761, 0.2857143, 62300.0000000
4408.0000000, 0.0022140, 0.4577286, 0.7361615, 0.0369782, 0.1555286, 5.4227331, 0.5078125, 22800.0000000
175.0000000, 0.0023310, 0.5011655, 0.7085714, 0.0000000, 0.0000000, 6.2058824, 0.0000000, 17700.0000000
2524.0000000, 0.0052782, 0.5884451, 0.8518225, 0.0257528, 0.5766871, 6.7518535, 0.3085106, 70200.0000000
108.0000000, 0.0000000, 0.4763948, 0.6111111, 0.0000000, 0.2500000, 5.4891304, 0.5714286, 14999.0000000
163.0000000, 0.0000000, 0.5090498, 0.7300613, 0.0122699, 0.1250000, 6.4297521, 0.0000000, 89200.0000000
1253.0000000, 0.0040689, 0.3949922, 0.6496409, 0.0422985, 0.0949367, 5.4367397, 0.6000000, 29800.0000000
1985.0000000, 0.0022709, 0.4719240, 0.6806045, 0.0710327, 0.1782946, 5.9766129, 0.2608696, 32300.0000000
174.0000000, 0.0000000, 0.4837963, 0.6379310, 0.0000000, 0.0000000, 6.3846154, 0.0000000, 43300.0000000
1977.0000000, 0.0078966, 0.4718832, 0.5058169, 0.3960546, 0.0737913, 5.9661427, 0.9310345, 18600.0000000
1277.0000000, 0.0014017, 0.4760303, 0.7321848, 0.0015662, 0.2666667, 5.8898899, 0.5000000, 43100.0000000
8919.0000000, 0.0074860, 0.5093812, 0.7022088, 0.0017939, 0.1512346, 5.7301081, 0.3469388, 64100.0000000
24.0000000, 0.0000000, 0.5161290, 0.7083333, 0.0000000, 0.0000000, 6.1304348, 0.0000000, 16700.0000000
166.0000000, 0.0046512, 0.4767442, 0.7530120, 0.0000000, 0.2432432, 5.6488550, 0.7777778, 27900.0000000
1056.0000000, 0.0023184, 0.4277434, 0.6581439, 0.0009470, 0.2051282, 5.5930372, 0.5625000, 25000.0000000
2007.0000000, 0.0029662, 0.4573858, 0.6851021, 0.1529646, 0.1402439, 5.5854197, 0.6521739, 30500.0000000
394.0000000, 0.0019802, 0.4910891, 0.7538071, 0.0000000, 0.1363636, 6.1505792, 0.0000000, 43300.0000000
796.0000000, 0.0024938, 0.4922693, 0.6796482, 0.3831658, 0.1168831, 5.8060000, 0.7777778, 28800.0000000
2501.0000000, 0.0209021, 0.5576183, 0.7644942, 0.0235906, 0.2279793, 6.8926056, 0.4318182, 124300.0000000
184.0000000, 0.0000000, 0.4822695, 0.7445652, 0.0000000, 0.0357143, 5.7751938, 1.0000000, 23800.0000000
758.0000000, 0.0065395, 0.4708447, 0.6517150, 0.0211082, 0.2396694, 6.1474245, 0.8965517, 15100.0000000
385.0000000, 0.0000000, 0.4948133, 0.7116883, 0.0000000, 0.2857143, 6.1061644, 1.0000000, 23800.0000000
246.0000000, 0.0028818, 0.3948127, 0.7073171, 0.2520325, 0.0952381, 6.0242424, 0.5000000, 31400.0000000
536.0000000, 0.0054479, 0.5054479, 0.8507463, 0.0447761, 0.1904762, 5.6935123, 0.0833333, 42400.0000000
82.0000000, 0.0041841, 0.4518828, 0.7682927, 0.0121951, 0.0000000, 5.0196078, 0.0000000, 15900.0000000
77.0000000, 0.0000000, 0.4678899, 0.7272727, 0.3246753, 0.0000000, 5.2923077, 0.0000000, 16000.0000000
3502.0000000, 0.0023031, 0.4582145, 0.6996002, 0.1273558, 0.0862676, 5.0059201, 0.4693878, 30200.0000000
416.0000000, 0.0010132, 0.4974671, 0.6995192, 0.0408654, 0.4285714, 5.4045584, 0.6666667, 16900.0000000
41.0000000, 0.0000000, 0.3809524, 0.6829268, 0.0000000, 0.0000000, 6.6551724, 0.0000000, 28800.0000000
221.0000000, 0.0031746, 0.4904762, 0.7782805, 0.0000000, 0.1538462, 6.3371429, 0.0000000, 33800.0000000
2101.0000000, 0.0033064, 0.5565760, 0.7515469, 0.0118991, 0.1518987, 6.2285369, 0.3333333, 56900.0000000
200.0000000, 0.0000000, 0.4715909, 0.7700000, 0.0050000, 0.0952381, 6.3040936, 0.0000000, 26100.0000000
301.0000000, 0.0045524, 0.4309560, 0.6511628, 0.0000000, 0.0884956, 5.7916667, 0.8000000, 14999.0000000
1171.0000000, 0.0151083, 0.5527366, 0.8932536, 0.0059778, 0.5750000, 7.1446541, 0.3478261, 71400.0000000
3431.0000000, 0.0026761, 0.5429244, 0.7583795, 0.0008744, 0.3870968, 5.4028178, 0.5333333, 57000.0000000
166.0000000, 0.0042463, 0.4692144, 0.7530120, 0.0000000, 0.0000000, 6.8251748, 0.0000000, 57500.0000000
4964.0000000, 0.1275372, 0.5430718, 0.6833199, 0.1712329, 0.1138790, 6.3087940, 0.2500000, 78100.0000000
392.0000000, 0.0009524, 0.5371429, 0.8061224, 0.0000000, 0.1739130, 5.7215569, 1.0000000, 20700.0000000
1540.0000000, 0.0015686, 0.5113725, 0.6974026, 0.0006494, 0.1142857, 6.2571429, 0.5000000, 31500.0000000
897.0000000, 0.7243461, 0.4452429, 0.8205128, 0.0189521, 0.0564516, 5.1444695, 0.7142857, 131800.0000000
44.0000000, 0.0175439, 0.3947368, 0.6590909, 0.0000000, 0.0000000, 6.5128205, 0.0000000, 14999.0000000
33110.0000000, 0.0098083, 0.5418890, 0.6688010, 0.0322863, 0.1709402, 5.6642087, 0.2250000, 50900.0000000
1388.0000000, 0.0048837, 0.5840276, 0.7579251, 0.0309798, 0.3125000, 6.2400739, 0.0000000, 61500.0000000
41.0000000, 0.0000000, 0.5471698, 0.6341463, 0.0000000, 0.0000000, 5.7000000, 0.0000000, 23300.0000000
616.0000000, 0.0000000, 0.4436192, 0.6818182, 0.3685065, 0.1774194, 5.7930328, 0.8181818, 24100.0000000
63.0000000, 0.0000000, 0.4629630, 0.6507937, 0.0000000, 0.0000000, 5.6792453, 0.0000000, 17500.0000000
51.0000000, 0.0000000, 0.4916667, 0.5882353, 0.0000000, 0.0000000, 5.3846154, 0.0000000, 14999.0000000
1584.0000000, 0.0008261, 0.4481619, 0.7272727, 0.9659091, 0.0046083, 7.0851064, 0.0000000, 82800.0000000
62.0000000, 0.0000000, 0.4431138, 0.6935484, 0.0000000, 0.2000000, 6.3137255, 0.0000000, 14999.0000000
1650.0000000, 0.0011507, 0.4886076, 0.7084848, 0.0000000, 0.1304348, 6.4824336, 0.1111111, 51300.0000000
282.0000000, 0.0000000, 0.4403535, 0.6702128, 0.0000000, 0.0869565, 5.7000000, 0.7500000, 14999.0000000
19777.0000000, 0.0041216, 0.4880166, 0.7303939, 0.0818628, 0.1535802, 5.8765861, 0.5305466, 36600.0000000
1682.0000000, 0.0021211, 0.5081310, 0.7247325, 0.0023781, 0.1026439, 5.6607649, 0.6969697, 96300.0000000
124.0000000, 0.0029240, 0.4853801, 0.7661290, 0.0000000, 0.3043478, 5.0467290, 0.8571429, 21000.0000000
30.0000000, 0.0000000, 0.5270270, 0.6666667, 0.0000000, 0.0000000, 5.0454545, 0.0000000, 23800.0000000
678.0000000, 0.0026015, 0.6165453, 0.6755162, 0.0044248, 0.0498812, 6.1623932, 0.0476190, 130400.0000000
7238.0000000, 0.0085901, 0.4783444, 0.5922907, 0.0618956, 0.1894737, 6.3818084, 0.2777778, 49000.0000000
602.0000000, 0.0006301, 0.5343415, 0.7541528, 0.0000000, 0.1222222, 5.1472393, 0.4545455, 37200.0000000
1400.0000000, 0.0046768, 0.4803301, 0.7264286, 0.1864286, 0.1578947, 6.0052701, 0.4000000, 46800.0000000
955.0000000, 0.0012210, 0.5128205, 0.6984293, 0.0020942, 0.2666667, 6.0837004, 0.1250000, 60100.0000000
3006.0000000, 0.0005881, 0.4462479, 0.7328676, 0.3030605, 0.1165312, 5.4706510, 0.6046512, 22300.0000000
1063.0000000, 0.0011385, 0.4891841, 0.7027281, 0.0000000, 0.1714286, 5.1467026, 0.5833333, 17900.0000000
4948.0000000, 0.1084273, 0.6040181, 0.6715845, 0.1311641, 0.1394231, 7.1722673, 0.3793103, 179500.0000000
381.0000000, 0.0000000, 0.4304491, 0.6456693, 0.0000000, 0.1851852, 5.5036496, 0.2000000, 28700.0000000
61907.0000000, 0.0183701, 0.5453931, 0.6555801, 0.0441953, 0.1190849, 6.3916283, 0.5057471, 68300.0000000
1049.0000000, 0.0013556, 0.3768640, 0.7683508, 0.0104862, 0.1796875, 5.5053305, 0.1739130, 42300.0000000
27.0000000, 0.0000000, 0.4918033, 0.8518519, 0.0000000, 0.0000000, 6.1153846, 0.0000000, 42500.0000000
666.0000000, 0.0030303, 0.5096970, 0.7852853, 0.0165165, 0.1329114, 5.6837748, 0.9047619, 56700.0000000
1323.0000000, 0.0003080, 0.4838312, 0.6727135, 0.0015117, 0.2120000, 6.0945330, 0.6415094, 38000.0000000
2371.0000000, 0.0006207, 0.5346058, 0.7967102, 0.0544074, 0.2090395, 5.6575413, 0.5675676, 34700.0000000
50.0000000, 0.0000000, 0.4375000, 0.6000000, 0.0000000, 0.0000000, 4.9534884, 0.0000000, 14999.0000000
367.0000000, 0.0000000, 0.4663317, 0.7411444, 0.0027248, 0.3913043, 5.6946565, 0.6666667, 34500.0000000
260.0000000, 0.0000000, 0.4835681, 0.6961538, 0.0000000, 0.1500000, 5.2971429, 0.8333333, 51300.0000000
318.0000000, 0.0000000, 0.4607268, 0.7389937, 0.0062893, 0.0967742, 6.1659574, 1.0000000, 20000.0000000
482.0000000, 0.0039308, 0.4441824, 0.7033195, 0.0000000, 0.0652174, 5.7643098, 0.3333333, 33700.0000000
8248.0000000, 0.0130639, 0.4926770, 0.7273278, 0.3565713, 0.2669492, 5.9888911, 0.4074074, 40700.0000000
257.0000000, 0.0000000, 0.4898990, 0.7003891, 0.0000000, 0.1851852, 5.4976744, 0.8000000, 22000.0000000
728.0000000, 0.0032189, 0.4619099, 0.6813187, 0.0206044, 0.1929825, 5.8083141, 0.5454545, 34700.0000000
59.0000000, 0.0000000, 0.4739884, 0.8135593, 0.0338983, 0.0000000, 5.6666667, 0.0000000, 17000.0000000
104.0000000, 0.0000000, 0.4623288, 0.7403846, 0.4423077, 0.0000000, 6.2343750, 0.0000000, 25000.0000000
684.0000000, 0.0021680, 0.4298103, 0.6111111, 0.0014620, 0.1304348, 6.4666667, 0.5000000, 31000.0000000
1390.0000000, 0.0021209, 0.4925769, 0.6913669, 0.0043165, 0.3214286, 6.5560166, 0.1666667, 69500.0000000
146.0000000, 0.0111111, 0.4305556, 0.7191781, 0.0000000, 0.1428571, 5.5979381, 0.5000000, 22300.0000000
26626.0000000, 0.0131669, 0.4348398, 0.7171937, 0.5694434, 0.1537585, 5.6958479, 0.6981481, 21500.0000000
21390.0000000, 0.0068460, 0.4531697, 0.6142122, 0.1661524, 0.0826137, 5.0801968, 0.3392505, 65200.0000000
7718.0000000, 0.0106206, 0.4813099, 0.6855403, 0.0272091, 0.2704626, 6.4964696, 0.6118421, 45300.0000000
323.0000000, 0.0000000, 0.4610092, 0.7492260, 0.0000000, 0.2222222, 6.9000000, 0.0000000, 32500.0000000
801.0000000, 0.0009204, 0.5200184, 0.8027466, 0.0000000, 0.4285714, 6.1509434, 0.4444444, 35400.0000000
728.0000000, 0.0077093, 0.4416300, 0.6703297, 0.0013736, 0.1698113, 6.1108987, 0.7777778, 25200.0000000
12.0000000, 0.0000000, 0.5263158, 0.5000000, 0.0000000, 0.0000000, 5.7500000, 0.0000000, 41300.0000000
6477.0000000, 0.0050239, 0.4760446, 0.6729968, 0.0003088, 0.1464435, 6.1431697, 0.4285714, 28500.0000000
167.0000000, 0.0046083, 0.4976959, 0.7425150, 0.0000000, 0.0277778, 5.1037037, 1.0000000, 14999.0000000
3169.0000000, 0.0164001, 0.5552613, 0.8450615, 0.0347113, 0.3698630, 7.6695167, 0.2592593, 127300.0000000
9959.0000000, 0.0938278, 0.6101827, 0.7810021, 0.0335375, 0.3333333, 7.8094593, 0.1600000, 170100.0000000
951.0000000, 0.0020929, 0.4407702, 0.6666667, 0.0189274, 0.3191489, 5.6138763, 0.6000000, 23100.0000000
726.0000000, 0.0000000, 0.5075168, 0.8044077, 0.0000000, 0.2500000, 5.7667785, 0.6315789, 40300.0000000
34685.0000000, 0.0108903, 0.5143498, 0.7254144, 0.0063428, 0.1095133, 6.2733909, 0.3232323, 64100.0000000
1318.0000000, 0.0061520, 0.5942787, 0.6661608, 0.0045524, 0.0522388, 5.9509346, 0.5714286, 53500.0000000
1825.0000000, 0.1341370, 0.5157943, 0.9736986, 0.1452055, 0.0000000, 4.4285714, 0.0000000, 131300.0000000
123.0000000, 0.0000000, 0.3769231, 0.5934959, 0.2601626, 0.0000000, 5.2121212, 0.0000000, 15000.0000000
2178.0000000, 0.0073925, 0.4383401, 0.7809917, 0.0009183, 0.2258065, 6.5341289, 0.4285714, 74200.0000000
200.0000000, 0.0000000, 0.4054545, 0.7600000, 0.1200000, 0.1875000, 5.2982456, 0.8333333, 19200.0000000
6066.0000000, 0.0229150, 0.4831282, 0.7276624, 0.0417079, 0.2218579, 5.3396914, 0.2660099, 97300.0000000
3976.0000000, 0.0582096, 0.5621907, 0.6421026, 0.0108149, 0.1904762, 6.5804878, 0.2083333, 62900.0000000
96.0000000, 0.0000000, 0.3957346, 0.8645833, 0.0000000, 0.0000000, 3.0555556, 0.0000000, 14999.0000000
112.0000000, 0.0000000, 0.5206897, 0.7500000, 0.0000000, 0.1515152, 6.3186813, 0.6000000, 14999.0000000
287.0000000, 0.0000000, 0.4576271, 0.6759582, 0.0034843, 0.0625000, 5.6532663, 1.0000000, 18400.0000000
224.0000000, 0.0000000, 0.4964912, 0.7500000, 0.0937500, 0.1111111, 5.8552632, 0.3333333, 29700.0000000
944.0000000, 0.0000000, 0.4068768, 0.5826271, 0.0000000, 0.1504425, 5.7437500, 0.8235294, 15700.0000000
183.0000000, 0.0000000, 0.4767932, 0.7814208, 0.0000000, 0.3076923, 6.2784810, 0.5000000, 19900.0000000
3989.0000000, 0.0040315, 0.4511736, 0.7267486, 0.2261218, 0.1536585, 5.4277389, 0.4761905, 24500.0000000
151.0000000, 0.0026316, 0.5605263, 0.6821192, 0.0000000, 0.1428571, 5.2807018, 1.0000000, 38800.0000000
880.0000000, 0.0179017, 0.5253955, 0.6727273, 0.0431818, 0.1000000, 7.3325991, 0.3333333, 67300.0000000
935.0000000, 0.0009470, 0.4711174, 0.6673797, 0.0128342, 0.1568627, 5.7033285, 0.2500000, 31200.0000000
79.0000000, 0.0000000, 0.5707763, 0.8227848, 0.0000000, 0.5555556, 5.9295775, 1.0000000, 27800.0000000
2650.0000000, 0.0005639, 0.4648245, 0.7139623, 0.0003774, 0.1833333, 6.2266990, 0.4545455, 36700.0000000
70.0000000, 0.0000000, 0.5508982, 0.6857143, 0.0000000, 0.1176471, 6.1692308, 1.0000000, 31300.0000000
280.0000000, 0.0000000, 0.4783862, 0.7000000, 0.0214286, 0.0500000, 5.6698113, 0.0000000, 22300.0000000
4729.0000000, 0.0777754, 0.5516516, 0.7957285, 0.0183971, 0.3821138, 7.2450559, 0.0638298, 127300.0000000
631.0000000, 0.0017741, 0.5286813, 0.7686212, 0.0047544, 0.3214286, 6.1976285, 0.5555556, 36800.0000000
141.0000000, 0.0000000, 0.3956835, 0.7517730, 0.0000000, 0.0312500, 6.5702479, 1.0000000, 34300.0000000
997.0000000, 0.0020695, 0.4602649, 0.6559679, 0.0030090, 0.0923077, 6.7922948, 0.6666667, 29100.0000000
1283.0000000, 0.0144605, 0.4724694, 0.7537023, 0.1558846, 0.0462963, 5.6163194, 0.8000000, 44300.0000000
18153.0000000, 0.0091739, 0.4796894, 0.6716796, 0.1572743, 0.1165692, 5.8942218, 0.5886288, 36500.0000000
2079.0000000, 0.0480750, 0.5327340, 0.6926407, 0.1491101, 0.0478088, 5.7057087, 0.4166667, 46400.0000000
1192.0000000, 0.0056370, 0.5618189, 0.7994966, 0.0075503, 0.0957290, 6.2001916, 0.2153846, 75400.0000000
109.0000000, 0.0000000, 0.4472727, 0.7247706, 0.0000000, 0.2105263, 5.2359551, 0.7500000, 14999.0000000
685.0000000, 0.0000000, 0.4343735, 0.7664234, 0.0204380, 0.1052632, 5.3023256, 0.8571429, 16500.0000000
563.0000000, 0.0000000, 0.4963925, 0.7388988, 0.0000000, 0.4146341, 7.0318949, 0.6470588, 22900.0000000
245.0000000, 0.0000000, 0.4812500, 0.7591837, 0.0000000, 0.2941176, 5.6037736, 0.4000000, 27900.0000000
460.0000000, 0.0000000, 0.4622568, 0.8065217, 0.0000000, 0.1212121, 5.0720461, 0.7500000, 22800.0000000
90.0000000, 0.0000000, 0.4769874, 0.6777778, 0.0000000, 0.2000000, 6.5588235, 1.0000000, 26600.0000000
332.0000000, 0.0029821, 0.5168986, 0.8584337, 0.0000000, 0.0000000, 6.7668919, 0.0000000, 50200.0000000
253.0000000, 0.0014368, 0.5186782, 0.7628458, 0.0000000, 0.1739130, 5.7751196, 0.6250000, 28600.0000000
25719.0000000, 0.0280670, 0.4447865, 0.5294918, 0.0829348, 0.0940755, 6.0901770, 0.5709343, 58000.0000000
