default,student,balance,income
No,No,950.350093348717,37486.2495546276
No,Yes,350.702913455224,21235.360416199
Yes,Yes,1551.02346886055,19027.5086325602
No,No,981.596275086756,37747.9133548875
No,No,1442.12980525117,10921.6150280099
No,No,1060.33586008787,56607.2539731991
No,No,1154.89079229674,61794.3463333657
No,Yes,544.139769261479,20056.828543898
No,No,1137.17545422725,27588.9333054472
No,No,414.084049490222,47811.4189244222
No,Yes,436.008314418274,17504.44777329
No,No,987.814799701723,25809.9802798683
No,No,679.39184176547,46603.5464098654
No,No,1377.77200718577,51633.329550876
No,No,856.811960459733,32437.1318348945
No,No,1036.67683328589,44923.8027469326
No,No,0,46826.8044671654
No,No,961.472070662985,51936.7598875077
No,No,275.988091260141,35622.829451765
No,No,426.69354209974,30769.3447724704
No,No,290.251908152609,46214.1592342021
No,No,934.969703457723,42325.7499854437
No,Yes,668.991155587469,26342.0484612914
No,Yes,2004.72756831,27136.5379770062
No,No,1312.86572975147,29938.2594627799
No,Yes,662.273556493038,15092.0510234018
No,No,524.639805989354,36120.8922605785
No,Yes,1212.58956759787,21058.3486627819
No,No,961.315769351981,30290.8065048843
Yes,Yes,1504.29017813787,13965.1860445333
No,Yes,613.656318023126,25040.4884531578
No,Yes,1233.34360465673,13402.0732850411
No,No,1221.38595934501,36961.3151242225
No,No,1217.05680668466,46256.7804872945
No,No,628.757698443741,43205.1752975326
No,Yes,819.097316108521,15957.9436405491
No,Yes,843.493455075409,12710.0257138998
No,No,1173.55981500254,29141.3657347634
No,Yes,1195.59028306582,13329.5964048166
No,No,1202.88312357915,12288.127075016
No,No,24.8718234850631,29316.9703343848
No,No,853.241421584688,29484.0523801776
No,No,398.775705283568,40223.9098079387
No,Yes,1521.17239555469,18149.8861866188
No,Yes,1160.22179270323,15941.0508838215
No,No,985.614062736995,49948.4671119046
No,No,583.820719256707,38215.9647632209
No,Yes,638.691982603121,18148.3017050128
No,No,384.997719463751,25380.7034543934
No,No,1050.76423069077,31558.8984246114
Yes,Yes,1871.93838694355,18077.4870927503
No,No,793.761717609342,35157.7399755377
No,Yes,591.660651332961,21790.5024250406
No,No,419.476441266895,24001.5121969332
No,Yes,514.283890206455,18185.4796974861
No,No,1027.89503525082,21551.6110897047
No,Yes,1029.68154856023,15977.3211389052
No,Yes,953.626323812467,18363.0684974424
No,Yes,1463.33776514964,11579.1594522765
No,No,1172.45949910584,34690.1382789868
No,Yes,548.272863944776,12048.8228922671
No,No,1752.88378856299,48250.1046209779
No,Yes,555.920680160548,23909.7064937556
No,Yes,1560.93175219903,13621.5691623243
No,Yes,839.883556561924,16883.3388582069
No,Yes,1112.8179784831,13634.9076283835
No,No,1309.2537724595,43278.0592842939
No,No,940.590874822012,41560.4709935342
No,No,1019.24897718592,41195.3701168568
No,No,433.669019529031,32904.6977154916
No,No,1015.11542504267,42050.4665242275
No,No,75.1776630661825,52765.9782830813
No,No,1050.31637646534,39585.6242243462
No,No,48.9118568414431,35155.1724669932
No,No,1721.64777991975,48236.1263334984
No,No,1607.35144043076,48700.8480467206
No,No,1180.44754170552,43914.4198194427
No,No,609.877134574805,40875.9465364492
No,Yes,1054.2002082358,19440.9731795923
No,Yes,793.820465702134,19074.0317333481
No,No,879.675617944934,30021.3833465031
No,No,1237.64742197945,29151.2346616317
No,Yes,1412.764358307,18234.4592165626
No,Yes,1174.71648266832,13025.7694481722
No,No,363.344803781613,44325.7888525566
No,No,919.485776297976,44928.1846393809
No,Yes,1195.0596696449,21648.6566808064
No,Yes,794.137787843789,15721.7996591962
No,No,10.1888185108063,33776.8254558982
No,No,0,31083.2214565069
No,Yes,498.505979218863,16967.6197633608
No,Yes,1227.16110689129,18459.4186146975
Yes,No,1902.61299103773,53394.0762256759
No,Yes,1059.20463689881,11742.3798595281
No,Yes,450.305390754806,21177.6110782599
No,No,418.539870435286,55002.7334074783
No,No,1070.48067666244,32939.3667112495
No,No,1306.77057329409,56640.6340336077
No,Yes,1315.3372979029,8431.17500361516
No,No,74.5334251957576,19146.2456270511
No,No,66.152330488706,38927.124508577
No,No,56.4207116526935,54217.3382458634
No,No,1056.59687510996,25123.8596166639
No,No,259.237577825768,51355.3746230815
No,Yes,1143.69257803243,23500.9012839272
No,Yes,0,15682.0685039174
No,No,877.793933789175,30239.7207155808
No,No,919.077555018396,45315.5574507726
No,No,94.9324758740624,27212.9512378545
No,No,333.374188920034,29413.1489918422
No,No,197.910716505068,30971.1972485545
No,No,624.91008800743,41047.5557873222
No,No,138.252251807784,54406.5022458143
No,No,787.551771667647,46185.5520006902
No,No,1030.92756438288,36271.3345629976
No,No,1049.74764261543,30159.2098936227
No,No,0,35738.9875659081
No,Yes,1130.05678744088,18467.1021942011
No,No,795.541223505837,51303.1401368965
No,Yes,1503.59623846768,18710.6144823399
No,No,436.135012404984,46071.6605240224
No,No,800.705593268976,36314.4363313898
Yes,Yes,1881.04995231902,16580.4505635578
No,Yes,1445.45802967522,18632.6160618408
No,No,1166.10023562566,23994.4039068604
No,No,163.747103724139,38970.0289045853
No,No,0,46353.8021213475
No,No,1322.05293700543,47814.1742032386
No,No,1283.52325340241,61525.6961773731
No,No,1000.89843370124,43059.0486011163
No,No,249.860323038141,47602.1164993638
No,No,500.222178363597,38991.0124810993
No,No,568.094485122303,36374.4339230205
No,Yes,1047.08515382753,13714.2793843271
No,Yes,186.668374310028,15976.6378608407
No,No,782.778332002182,39224.4092738836
No,No,388.548350469936,18007.8329600719
No,Yes,842.572226289192,17279.5218205669
No,No,556.11563127995,44197.9084625663
No,No,1234.57861793258,48112.4805359665
No,No,412.894341852175,42123.2172146197
No,No,683.357393752549,29269.3335200448
No,No,872.226171550897,48101.6116884956
No,No,415.765428516259,24740.7535995478
No,Yes,1518.01880894666,16740.4430837437
No,No,254.39445522627,44612.1475667156
No,No,1507.24919460052,24057.5179445895
No,No,900.567503074961,40848.6917935743
No,No,595.145133604105,46011.9466316937
No,Yes,163.939823069243,21083.0045099261
No,No,389.613251859694,43472.6742993942
No,Yes,1334.97118024022,14834.8642935984
No,Yes,1961.72865697375,17864.0992535126
No,No,1173.1614932717,36439.6787266044
No,No,1102.41824206016,23218.0838040839
No,No,1228.90791879055,46411.8200587014
Yes,No,1505.83147454065,29525.7494012187
No,Yes,1217.62391318403,21160.4293008005
No,Yes,843.159090993044,12042.8942197634
No,No,1004.53290350781,59403.9300095678
No,No,294.062944441265,57500.1110544571
No,No,484.72347948412,24569.5672907264
No,No,775.556138836832,34586.253337608
No,Yes,1339.31276875945,21031.8598306849
No,No,801.855034413267,39156.6274892218
No,No,551.887100316107,37573.1413923906
No,Yes,522.381180598609,23440.0642225885
No,Yes,1237.45472270608,20660.4693787312
No,No,320.005916922744,57563.4892343032
No,No,960.670030602657,30093.727535682
No,No,272.019517715797,29773.6093193606
No,No,927.165918219897,33781.8151051117
No,No,75.7952593119642,55189.6859931147
No,No,1285.85138073458,37635.9540815737
No,No,1471.77507287232,32478.0439109335
No,Yes,808.014719128948,14485.4684384242
No,No,747.353555712602,42900.0249481755
No,No,327.795731659084,23865.3280982629
No,Yes,851.341791940435,18786.5803421911
No,No,110.854365105375,27370.30436569
No,No,541.755569348689,57322.1050225554
No,No,0,36269.292539222
No,No,1201.36026411294,51740.8900511035
No,No,57.21983790346,18982.5557145634
No,Yes,785.093484581621,32945.8280664548
No,Yes,383.639664344123,17445.182442159
No,No,1107.3041567002,52765.0586636951
No,No,396.985985441859,55454.6310403682
No,No,0,44807.3782736911
No,No,924.241534804409,45207.3876257005
No,No,602.493724895076,33202.5343827786
No,Yes,828.739825030737,17962.3110875424
No,Yes,1.61117557184241,20837.335463841
No,Yes,894.005789144511,18002.3251896023
No,No,1234.47647873186,31313.3745754932
No,No,406.013980421047,42642.2373730984
No,Yes,1051.99844854114,12376.0959820386
No,Yes,1085.83807964848,18890.2280817727
No,No,1656.17327163556,41133.1268472153
No,Yes,242.652608865188,20426.7939710666
No,Yes,602.306495490726,12927.7128023964
No,No,187.597302610554,59660.997035609
No,No,331.297081896645,34497.7426835848
No,No,911.387795135943,57131.3203683842
No,No,391.408200513922,39761.5618426607
No,No,1450.34918369889,33957.1819605723
No,No,819.916988526305,28960.1128050344
No,Yes,1590.17641257216,18666.4122118689
No,Yes,1256.61487000808,22493.5012611123
Yes,Yes,1889.33211032708,22652.1096342004
No,No,743.685374931591,10774.9719084207
No,No,343.194499373316,29555.9054677704
No,No,534.973154698066,44079.3328679291
No,No,1207.69790606359,34857.5403138442
No,No,564.813897226514,39829.4168314528
No,Yes,495.365263297121,22938.136865064
No,No,902.513823067702,38647.5218924775
No,Yes,1741.27335406342,18544.0516544313
No,No,1166.64262489824,52700.1096932984
No,Yes,631.159770000693,23245.0707596437
No,Yes,1076.97796559172,14668.3807126095
Yes,No,1243.55402519945,37634.3463986484
No,No,2113.01902301561,34747.7557770979
No,No,1296.06099706844,43313.2829877461
No,No,1088.6740772095,47147.7259452981
No,No,824.731704075054,42313.5157494728
No,No,684.294841367277,37011.1832764975
No,No,37.3648864980893,26221.5179003895
No,Yes,878.149005483414,18414.5700678425
No,No,904.241522236051,40683.460345652
No,Yes,942.042214953173,22181.3945457544
No,Yes,957.492536316181,16323.3647607655
No,No,285.290875789697,17606.6359250896
No,Yes,1468.38274775613,19846.0647530616
No,No,322.713019502604,27668.5760951812
No,No,414.134063133659,40877.2264536574
No,No,1105.0028119368,36812.7060929345
No,No,0.445756768543902,31934.8379751055
No,No,619.701399647492,13902.1790020542
No,No,293.869320215957,56676.8017535974
No,Yes,637.382728273361,19704.9194208198
No,No,1109.5286172344,69325.0798211788
No,No,1223.11294353625,52903.4613674735
No,Yes,1183.69295023871,13081.661063285
No,No,569.790872578607,54335.2240998272
No,No,625.531922916042,46026.4879077479
No,No,833.655299315209,16908.7780990483
No,No,866.045922597997,44827.2658786343
No,Yes,945.479849222592,17279.2868116854
No,No,1554.8455452416,43901.8053189526
No,No,575.768345325989,51927.7467980249
No,No,1141.60368724373,38722.9611910965
No,No,1146.64022020839,45376.5564836309
No,No,0,34305.9186818322
No,No,434.714771292189,35454.7554164715
No,No,1026.13443029103,39135.6369619437
No,Yes,1302.79720625578,29252.3614341099
No,No,690.70587061269,59561.9052001087
No,No,574.451632934148,40727.642926059
No,No,0,43346.6222644447
No,Yes,251.306023741879,13058.6066581806
No,Yes,1252.11395420994,16490.7069325506
No,No,207.895206863744,52249.3123410668
Yes,No,1753.08438927503,48965.3469660968
No,Yes,1279.93522684716,21107.5202436778
No,No,862.876513688263,36461.9011295762
No,No,1143.54140485283,33394.9791032222
No,No,1253.18164046029,71238.550598183
No,No,624.083972234424,25557.6396710092
No,Yes,1027.86106974252,14322.0883601209
Yes,No,1964.01468409879,50553.5345217328
No,No,752.426109073027,32539.645010165
No,No,953.929817672466,32640.1440477816
No,No,773.204212695115,66749.4334388805
No,No,432.791088457237,52238.087436574
No,No,797.734016170854,31616.8002356646
No,No,240.841552778801,56089.1542511444
No,No,662.315857397632,31815.3465553473
No,Yes,1056.36554989132,15432.3959887695
No,No,741.08759609685,43015.5391532467
No,No,0,42284.6821746769
No,No,981.954489805675,41123.2124696344
No,No,1569.83566642918,42781.3833042045
No,No,136.505521337915,45596.1078294951
No,Yes,731.951715263318,18117.4279105891
No,No,717.810767816132,32040.9312602139
No,Yes,1005.17622287668,18262.17614318
No,No,561.928360945712,31192.9127239783
Yes,No,2033.19178970717,44998.2874372569
No,No,638.817455651788,46704.7380027047
No,Yes,1104.94968692492,11528.9996637775
No,No,0,29514.0336126113
No,No,633.766672475066,34290.6049187037
No,Yes,1526.02513350733,20894.0766566208
No,No,522.766271539235,43026.3291277584
No,No,853.103127554178,47381.7242321925
No,No,1225.22515222291,39338.8621179726
No,Yes,1559.62786903645,22047.7816148887
No,No,260.339935694837,34932.4937627442
No,No,1320.94324512886,50505.3668955538
No,No,1443.64838984541,45089.3895443578
No,No,791.638233418398,30303.6067766383
No,No,922.666469149122,33445.4896891145
No,No,80.7528636417692,35887.5463607598
No,No,193.358538633313,34728.0214273877
No,No,939.098501835431,45519.0189767343
No,No,1336.80301473215,30787.1557165826
Yes,No,1488.77956191303,49803.2930787071
No,Yes,375.196746931796,13709.2053280026
No,Yes,773.381163196626,18978.1884504424
No,No,581.423169475544,44600.6627973171
No,No,461.050249375609,43147.7720272572
Yes,Yes,1424.55932328854,25398.1974394264
No,Yes,1139.39621359668,17139.8480911334
No,No,1032.20326972472,41673.7341538879
No,No,96.641838693463,44556.2194186218
No,No,338.779408193535,42678.7131911716
No,Yes,1331.42546161804,13793.185177665
No,No,0,34479.623487361
No,No,616.253970000918,42436.6864423497
No,No,599.800862543391,30146.635742307
No,Yes,1466.56289000134,20904.4478767522
No,No,593.303890859047,49925.323917144
No,No,786.98126003688,49432.9527599407
No,No,926.985326670123,48753.3128742021
No,No,1175.42043326533,37462.6433294708
No,Yes,1697.74966709098,23295.8432768538
No,No,575.514383348284,54203.1902133298
No,No,1386.30244368266,54404.4816929543
No,Yes,1222.24509239018,23152.7230957415
No,No,1556.19419401156,26905.5807480981
No,No,1103.9218798007,52821.534851342
Yes,No,1496.07211037409,40214.6208266244
No,Yes,975.642874013062,25920.3219107255
No,Yes,781.174257050636,23403.0637701792
No,Yes,940.43546629748,18939.8427921635
No,No,375.329620037707,32531.2157555247
No,No,627.876133290845,51770.4583502486
No,No,1304.38320880201,49371.9569059475
No,No,1496.23236999032,37534.3292363065
No,Yes,1005.59382873394,15851.4826456384
No,No,828.857754277826,46060.8529335004
No,Yes,1144.35851962952,18903.3784424655
No,No,1386.19194850385,42537.9907928054
No,Yes,1321.80520597311,11453.6115299764
No,No,1121.15125107007,35765.7064949288
No,No,547.863342238693,45966.3510607549
No,No,813.997341222043,42461.561421278
No,No,75.1839852575265,52166.0059677808
No,No,598.219297785381,28621.1254234809
No,Yes,63.0363232718853,12308.0183210287
No,No,0,48642.2545051056
No,No,1553.70330850943,35929.1635489322
No,No,813.716093928425,46419.9970823921
No,No,1386.17675310876,42875.0060232127
No,No,933.767315398992,43693.5211629212
No,Yes,1240.0956001901,20134.6472923928
No,No,0,33781.6563086993
No,No,613.581862403872,30833.8020564507
No,No,253.516795606147,53125.483453833
No,Yes,947.885845436684,17094.4788899247
No,Yes,112.811909496946,16100.5708324214
No,Yes,827.041305351259,18892.8212923273
No,No,484.679498992764,43900.0915627634
No,Yes,271.249704929045,25157.7314155335
No,No,1018.24890629919,52509.7424393596
No,No,0,43730.7666522244
No,Yes,0,16421.4899199996
No,No,1101.80371492885,36555.4627038954
No,Yes,1471.89782186442,18913.0382150486
No,No,1057.71318049474,40707.6187725798
No,No,352.550537246057,17626.1671331159
No,No,1029.81930810508,50635.8908134497
No,No,1308.66309413507,35964.7919280857
No,Yes,1581.79048948189,10537.5298371772
No,No,918.118901852202,53710.2153023883
No,No,637.80029105974,40323.5590650437
No,No,369.041787994189,38468.2446481102
No,Yes,985.092698575156,18499.9615427609
No,No,306.956926626839,32428.8129068856
No,No,1205.91323877975,43715.4137557695
No,No,1079.50296284952,40504.9154530742
No,No,555.28848862916,40046.4219820768
No,No,905.011694432408,39293.9825127873
No,Yes,1348.95607421149,20870.2679822065
No,Yes,1461.83324856434,19252.2372905694
No,No,443.446992281183,29811.3634534199
Yes,No,2024.10501794555,51508.8688750637
No,No,1516.55115236998,39368.1418726725
No,Yes,520.55764649278,18256.2883915625
No,No,850.548098661389,44501.9150376188
No,No,926.489673303745,49919.9672941973
No,Yes,1275.82422479209,9611.96315721431
No,No,249.598383222232,20684.2374148176
No,Yes,1564.47141053711,19372.821596214
No,No,443.175564513603,37639.9824345739
No,No,323.546908292229,33991.9911077722
No,Yes,512.320202471464,24949.6216077124
No,Yes,524.760633586772,14154.9134748808
No,No,741.420460867951,38660.9996466846
No,Yes,1994.04918807544,14305.1114657784
No,No,1175.71519291045,24000.8949377252
No,No,284.048775672597,41243.8547877224
No,No,565.505384485186,39109.3096711426
No,No,47.7456654427857,31150.3746922421
No,No,776.954865809858,45083.3202024572
No,No,353.739097129679,65526.8097376763
No,No,76.1322492185705,53594.4200078911
No,No,839.603597582824,45994.6447324797
No,Yes,754.484022622877,22425.5354752613
No,Yes,833.120773570663,23630.2736656378
No,No,277.294917912513,27548.9502982988
No,No,1594.69718916083,37091.8738266472
No,No,0,40393.475426742
No,Yes,1281.61709121705,14236.0919939822
No,No,1469.70378608501,40174.9503542028
No,No,0,38165.6883141482
No,No,891.403240954195,46611.7316362549
No,No,493.764909913585,51518.0552452664
No,Yes,884.61401155588,24306.6503533345
No,No,0,32582.7455647636
No,No,1028.52038633802,47944.6009631919
No,Yes,425.831740346561,13275.9144055105
No,No,1132.35806231732,52489.7642194785
No,No,965.273803867657,46218.4605577078
Yes,No,2499.01674959731,51504.2939603673
No,Yes,1435.18126392821,11346.841867294
No,Yes,1391.19635951909,8637.96330726594
No,Yes,1804.41336882629,17665.5490483662
No,Yes,321.795067191554,19229.2258698321
No,No,1506.66982857751,41931.7044839488
