% This is a family of datasets synthetically generated from a realistic
% simulation of the dynamics of a Unimation Puma 560 robot arm. There
% are eight datastets in this family . In this repository we only have
% two of them. They are all variations on the same model; a realistic
% simulation of the dynamics of a Puma 560 robot arm. The task in these
% datasets is to predict the angular accelaration of one of the robot
% arm's links. The inputs include angular positions, velocities and
% torques of the robot arm. The family has been specifically generated
% for the delve environment and so the individual datasets span the
% corners of a cube whose dimensions represent:
% 
% Number of inputs 8. 
% degree of non-linearity (fairly linear or non-linear) 
% amount of noise in the output (moderate or high). 
% 
% Source: collection of regression datasets by Luis Torgo (ltorgo@ncc.up.pt) at
% http://www.ncc.up.pt/~ltorgo/Regression/DataSets.html
% Original Source: DELVE repository of data. 
% Characteristics: 8192 (4500+3692) cases, 9 continuous variables. 
 
@relation puma8NH
 
@attribute theta1  numeric
@attribute theta2  numeric
@attribute theta3  numeric
@attribute thetad1  numeric
@attribute thetad2  numeric
@attribute thetad3  numeric
@attribute tau1  numeric
@attribute tau2  numeric
@attribute thetadd3  numeric

@data
0.187204,-1.539804,0.956274,0.970386,0.633275,1.002073,0.525028,0.545474,1.076235
1.783832,-1.243638,-1.437470,1.800789,1.020653,1.012211,-0.441304,0.201878,-0.412542
-1.429160,-1.787350,-1.345710,-1.646193,-0.188716,-1.251076,0.548469,-0.274844,-3.781953
-0.173142,0.369481,0.818183,-1.432515,-1.623584,-0.951443,0.335003,-0.010464,7.489314
-1.069419,1.207098,1.810985,-1.034668,0.927183,-1.654804,-0.524784,-0.036583,4.513677
-1.563345,1.134474,-1.098932,-0.958368,1.544705,-1.515085,0.545686,-0.259249,-0.475273
-0.917409,0.039142,-1.870866,1.193287,-0.345978,-1.649116,-0.097917,-0.484413,0.124720
-1.660761,0.009791,-1.318800,-1.757256,-0.720080,-0.973563,-0.398743,0.333036,-2.156915
1.176792,1.395847,-0.151169,0.217545,-0.533834,0.239434,0.530660,0.407432,10.116788
-1.149670,-1.708167,-1.290435,-0.034542,0.011374,-1.108525,-0.024170,0.570671,-2.342964
1.643282,0.262365,-1.222791,-1.667096,-0.906722,-1.298162,-0.551515,-0.511057,-3.302560
-0.426312,1.573790,0.986066,0.283414,-1.826601,-1.299962,-0.580156,0.515871,7.641916
-1.685122,1.499820,1.853495,0.922029,-1.571220,0.729785,-0.571421,-0.275514,0.962061
1.709229,0.295393,-0.309821,-0.915103,1.106573,1.202438,-0.353502,-0.116326,1.459463
-1.287794,-0.890180,1.522627,0.636420,1.066914,-1.847562,0.251916,0.349624,9.952917
-1.340456,-0.050043,-0.388839,1.811209,-1.046003,-1.081073,0.440927,-0.546797,-4.676505
0.930384,-0.621323,0.077890,0.933469,-1.562121,-0.908226,-0.058588,0.517339,-3.979856
-1.828320,-0.023784,-0.126239,0.756339,-0.356431,-0.153642,0.040347,0.117237,7.429707
1.410490,0.909792,0.110203,1.153477,1.597174,-1.830564,-0.013303,-0.375188,8.460250
0.484050,-0.038168,-0.612394,-0.655620,0.450883,0.468486,-0.478852,0.339952,2.113463
1.268359,-1.543088,-1.468472,1.004908,0.288484,0.441376,-0.312334,-0.596176,-4.541820
-1.300164,-1.443828,0.505967,-1.135907,-0.363469,-1.563076,-0.595371,0.395535,-5.609500
0.482043,0.165606,1.152630,-1.314395,0.637134,1.764361,-0.161873,-0.191232,7.135664
-0.065993,-0.784940,-1.571807,-1.595826,1.872401,-1.771733,0.323527,0.315042,0.094266
-0.495318,-0.842593,-1.681879,-0.537791,1.591459,0.130921,-0.393595,0.452506,-2.448479
0.439670,0.508625,-1.697117,-0.301415,0.881226,-1.218913,-0.182119,0.330754,-2.765406
0.549253,-1.218301,-1.600161,0.638727,-1.630108,-1.283168,0.462960,0.163756,-5.145308
-0.063091,-1.020305,1.058072,0.335810,0.395272,0.747389,0.009103,0.593327,-6.844645
-1.642175,-0.517665,0.559585,-0.983466,-1.824240,0.691173,0.462347,-0.534481,1.870233
0.172114,1.205801,-1.144330,1.334451,0.922426,1.334753,-0.490541,-0.525549,-1.275959
-0.914722,-0.035830,0.991285,1.284070,-1.375201,0.321396,-0.184314,-0.562785,2.787507
1.191265,-0.403939,0.599518,-0.871438,-0.149263,-1.669503,0.033429,0.238825,5.229838
0.745176,0.526953,0.973010,-0.488259,0.935442,1.452247,0.483267,-0.539049,10.126811
-1.353916,-0.074883,0.597142,0.658732,-0.926451,-1.123439,0.584796,-0.531038,8.215038
1.295415,0.804683,1.636810,0.832806,-0.704131,-0.577137,0.014404,-0.317960,7.326688
1.626134,-1.425605,1.416197,-1.194526,-1.614615,-1.014635,-0.530199,0.152676,2.629221
0.390270,-0.372382,-0.574527,-1.340174,0.917529,-1.791137,-0.287752,-0.242074,-2.770871
0.107608,-0.997894,0.736562,-0.986273,0.008393,1.566177,0.387155,0.515954,6.304512
-1.226017,0.669988,-0.235463,0.978367,-0.940744,-0.082667,0.547690,-0.170100,7.918229
1.483845,1.023085,0.418314,-0.275078,-1.330504,1.329555,0.499742,0.369096,8.856548
0.631050,1.301094,-1.764747,1.564374,1.068770,-0.802810,-0.099623,-0.357503,-3.792233
-1.197698,1.608319,0.751976,1.719945,-0.569836,-1.662175,-0.359992,0.007572,7.381026
0.746859,-1.342359,-1.870002,0.625656,1.113918,0.236378,-0.215532,0.351735,-0.972982
-1.829382,0.964059,-0.140848,0.273877,-0.017571,-1.262074,0.511929,-0.008747,7.727169
0.996004,1.429630,-1.616653,-1.341267,1.400664,1.642200,0.297106,0.262800,5.082780
-1.309259,0.249682,0.487940,1.250070,0.217719,-1.384903,-0.199419,-0.041363,9.328122
0.477873,1.705700,1.290489,0.954972,1.695789,0.594427,0.083589,-0.322585,-4.818480
-0.560540,0.015967,0.699425,0.646931,0.551763,-0.492923,0.541188,-0.258426,5.535373
0.234475,1.257053,0.714394,-0.341574,0.737603,1.423505,0.314749,0.378556,6.674898
1.618264,-1.739125,-1.346839,-1.778615,-1.554001,-0.144440,0.072101,-0.194754,-1.715228
-1.539498,-1.444239,1.125576,0.138105,-1.139692,0.118900,0.095269,0.393955,1.071042
1.615008,0.076139,1.671864,1.871186,0.420763,-0.587057,-0.257490,-0.431556,6.049921
-0.044361,0.863807,0.075523,-1.148541,-1.581499,1.394814,0.425106,-0.044142,5.527683
0.291439,1.102866,-0.786159,0.567551,0.949302,0.657377,-0.343246,-0.543479,0.338645
-1.440284,-0.249640,0.208932,1.731998,-1.566951,0.847562,-0.485324,-0.442211,8.179464
1.199163,0.393723,1.114050,-1.313775,-0.247521,-1.870168,0.512675,0.532384,7.778744
0.971576,1.788714,1.650051,0.932357,-1.404069,1.456908,0.214942,0.533629,-0.356404
1.317430,1.352570,0.076683,-0.501232,1.540342,0.546332,-0.414383,0.261039,5.318578
-1.470858,-1.409767,-0.064762,1.047927,-0.518128,0.319250,0.332036,0.524982,-6.684740
1.603703,-1.433722,0.701890,0.614893,1.188450,1.282674,0.492739,0.258533,-4.317267
-1.755550,1.565969,1.497734,0.720500,0.490826,0.746980,0.217751,-0.261202,4.361636
-1.777503,-1.714295,1.272131,1.531105,-0.125463,-1.281631,0.286282,-0.451486,-9.242340
1.786451,1.311003,-1.110345,-0.500407,0.329596,1.519275,0.270739,-0.092887,0.006550
1.621290,0.108603,0.645617,1.084029,-0.706550,0.235242,-0.294555,-0.583676,10.043637
1.074719,1.161013,0.080020,-0.963587,0.533782,-1.118822,0.088809,-0.187386,9.129883
-0.060966,0.765099,-0.156023,1.579740,-0.796625,1.843067,-0.296617,-0.434312,5.918700
1.668775,-1.033312,1.108872,-1.624404,0.334982,1.566452,-0.542405,0.203896,-3.160492
-0.684065,1.153875,0.754569,0.052337,1.243275,-0.891627,-0.058170,0.343556,8.228967
-0.301897,0.321384,-0.785897,1.204789,0.689000,-1.142448,-0.308620,-0.573456,-2.096110
-0.764212,-0.022087,-1.771521,0.802682,-1.839189,-1.745322,0.015285,0.086961,-1.937592
1.757662,0.007236,0.983543,-0.658351,-0.219050,1.623036,-0.228832,0.019707,2.126216
-1.224605,1.774880,-0.893483,-1.220593,1.353729,0.707616,-0.370001,-0.212919,5.922352
0.792652,-0.769389,-0.331005,1.182979,-0.189935,0.884475,0.196559,-0.029302,-8.175618
-0.541806,-1.797722,1.520229,1.799285,-1.647724,0.467888,-0.079308,0.276555,-7.118841
1.702767,1.007102,-0.534098,-0.434803,-1.647912,1.085249,0.303342,-0.531130,6.754869
1.487194,0.756376,0.267800,-0.361048,1.415317,-0.910287,-0.283193,-0.430084,7.879734
0.046318,1.870916,-0.345145,1.044384,0.256480,1.652312,0.396821,-0.228962,5.261949
1.636630,1.573940,-0.252134,-0.233112,-0.975048,0.177353,-0.390147,-0.407048,7.371938
0.216371,-1.409952,0.602699,-0.195997,0.781609,-1.641187,0.322698,-0.407900,-0.257171
-0.058487,0.952281,1.708772,0.141653,-1.814102,1.433553,0.073293,-0.561083,5.177702
-1.107534,1.501251,-0.487149,0.740686,0.470639,0.760616,-0.028257,0.291548,4.707306
-1.568113,0.166028,0.692288,1.335996,0.499264,-0.696433,0.200544,-0.259627,10.131759
-0.342853,1.868962,0.737841,1.657885,0.664575,-0.742766,-0.473600,-0.194231,-0.734619
-1.254709,0.986621,-1.702917,0.233429,-1.243422,-1.574790,0.334335,-0.429120,-2.359072
-1.057868,-0.682643,-1.333584,-1.432494,-1.268878,0.357805,0.199623,-0.140201,2.475747
1.271583,-0.137111,-1.006447,0.233165,1.865530,-0.396068,0.299222,-0.169394,-0.939405
0.095596,0.705506,1.060188,-1.798139,-1.719443,1.459925,-0.445791,0.382823,10.140945
0.172522,0.516561,-0.266401,1.249022,1.448444,1.688317,-0.181377,-0.404037,0.016272
0.597474,-1.297854,-0.328068,1.539360,-0.870494,0.630851,0.550829,-0.211785,-8.740220
0.822822,1.129428,0.788865,-0.330127,0.865193,0.749676,0.240751,-0.101876,6.086091
0.825227,0.092371,-0.729623,0.751468,0.715083,-0.078230,0.282439,-0.255359,-3.982064
0.362026,-0.059241,-0.405275,0.765837,0.938676,-0.757731,-0.132652,0.113583,8.978268
0.677283,1.727710,1.765440,-1.213666,0.903274,-0.113417,0.440467,0.128098,-0.756824
0.932869,-0.334562,1.716622,0.128586,0.979935,-0.980611,0.296027,0.121264,5.000301
-0.549747,0.459273,-1.780494,0.793144,-0.028300,-0.625920,-0.568868,-0.563707,-0.674780
-0.488282,0.545921,-0.665987,-0.372247,1.703060,-1.611540,0.528748,-0.524196,5.506360
-1.393554,1.003511,-0.576653,0.632178,1.401887,-0.431540,0.135016,0.009039,10.642453
-0.045577,-0.727181,0.329200,-1.357990,-0.700264,0.333058,-0.193778,-0.035289,2.499093
1.781067,1.304425,1.429128,1.254879,1.864213,0.103358,-0.250647,0.577830,-0.635755
0.747060,-1.744572,1.352052,-1.081810,0.302286,-1.327209,0.049052,0.015182,-3.865075
0.308873,0.065829,1.809644,-0.955625,-1.367298,1.203000,0.249475,0.132985,7.905376
-0.661016,0.234910,1.033722,-1.750787,-1.318049,-0.454579,0.478594,0.125326,8.166827
0.326958,-1.354666,-1.368856,1.403195,-1.072087,1.604085,0.389508,0.453541,-3.425107
-0.620039,-0.967817,1.069476,-0.262357,1.355651,-0.916575,-0.322462,-0.424929,4.410998
-0.708538,0.750970,-0.106466,1.334281,1.837844,1.763055,0.051731,-0.554725,4.103138
0.215938,-1.153782,0.811807,0.737967,0.004377,-1.834570,0.154010,0.045536,-3.057958
-0.722054,-0.215365,-0.518442,-1.197347,-0.024482,-0.550856,0.210438,0.428590,-3.973672
1.858802,-0.359864,-1.302894,1.672171,-0.507111,0.756738,-0.379515,-0.502976,-5.016572
1.167075,0.178785,0.225387,-0.681915,-0.423231,0.572595,-0.309439,0.065580,3.550229
-0.489686,-0.437028,-1.343727,1.513044,1.674285,1.092856,0.196421,0.041101,-0.973875
-1.638257,1.238371,-0.376011,-1.251375,0.483166,0.185291,0.074411,0.227838,10.010665
-1.335332,-0.644648,0.118622,-0.595811,-0.915807,0.585712,0.260918,0.447070,-2.514225
1.044838,0.351918,-0.306709,-1.388959,-0.946295,0.875948,0.177460,0.578311,0.602867
-0.383663,-1.667487,0.060925,-1.457663,1.714877,0.969746,0.380118,-0.161103,-8.943015
0.448993,-1.135970,-1.424783,0.149304,-1.414423,0.850933,-0.450336,-0.394282,0.595863
1.874471,-0.919386,0.740957,1.243274,-0.906203,-0.106093,0.020721,0.256341,-4.101515
1.780172,1.331087,0.929257,-0.719519,0.913608,0.163345,0.267377,-0.197013,7.028005
0.277562,1.611570,-1.148999,-1.740873,-0.575871,-1.294441,0.154307,0.245440,1.708081
-0.722302,-0.622318,-1.568424,-1.284213,-1.021910,0.479342,-0.000968,0.526823,-2.766035
-1.356126,0.475578,0.821051,1.521880,-0.605448,-0.782054,0.539765,-0.171230,0.500343
1.613522,1.487385,0.193214,1.459251,-1.416442,0.843188,0.118205,-0.525443,5.007285
-1.191365,-1.272696,0.281325,0.765733,-0.802250,1.552511,0.476904,0.532342,0.653049
-0.875770,-1.333930,0.297761,1.803227,0.528371,-1.585526,0.498981,-0.426661,-4.972137
-0.724032,0.473291,0.085489,0.473173,1.881859,-1.152077,-0.222261,0.054873,9.355393
-0.085519,-0.973632,1.345327,-1.024952,-1.652427,0.589581,0.560691,-0.066592,-0.997294
1.303128,-1.506330,1.833032,0.058879,1.854646,1.402459,0.520302,0.317775,7.812429
-0.895026,-0.756036,1.679093,-1.032715,-0.165127,-0.631941,-0.380222,-0.394336,1.466300
0.058288,-0.529414,-0.872699,1.278264,-0.936484,-0.107221,-0.012161,-0.384887,-4.119299
0.535903,0.600255,0.207387,-1.609588,0.536289,-0.452955,-0.434719,0.483754,9.615082
-1.250126,-1.146704,-0.872511,0.667305,-0.088912,-1.466552,-0.210131,-0.076438,-3.600745
-0.141193,-1.758167,-0.953826,-1.294432,0.646221,-0.078000,0.314096,0.214667,-1.255076
1.215717,-0.355475,0.844365,1.289544,0.145736,-1.055006,-0.504518,-0.239263,4.839097
0.260929,1.024500,1.584606,1.819453,1.803737,1.554063,0.377642,0.236285,3.667602
0.832331,-1.152239,0.359554,-0.148143,-1.695640,-1.862574,0.338970,-0.533639,-2.163852
1.079287,-1.228472,0.868669,-1.153281,1.686612,0.930335,-0.460044,-0.364333,-6.219224
1.881876,-0.860600,1.042725,-1.241410,-1.690080,1.101764,-0.146992,0.307717,-1.245951
0.387142,-0.179145,1.267591,0.636710,-1.585216,-0.765943,0.331673,0.425889,10.681851
1.426626,0.659617,-1.128342,-1.388573,1.775805,-0.427919,0.304491,-0.424316,2.857903
0.765670,-1.859109,-1.024492,-1.452248,-1.523449,0.629648,0.110717,-0.385050,-3.347869
1.762032,1.825665,0.643708,-0.839845,-0.732890,-1.374159,-0.325278,0.257456,2.092172
-1.518858,-1.381970,-0.354703,-1.258515,1.100977,1.400392,0.265408,0.319112,-6.532441
0.292760,0.690124,-1.101904,1.870998,1.031457,1.642222,0.414661,-0.387006,-2.759954
0.949868,-1.141541,-0.797595,0.629971,-1.757138,1.260335,-0.214596,0.489781,-7.389880
0.628353,1.206857,1.521018,-0.021265,0.746455,-0.587175,0.309654,-0.040180,3.030534
0.651033,1.624878,0.095128,0.369339,-1.568070,0.898453,0.573226,-0.598917,6.962837
1.342445,-0.451759,-0.106472,1.225026,1.519552,1.738520,-0.405995,-0.359221,-2.592221
-1.192418,-0.127770,1.424773,-0.309603,-1.016427,-1.618922,-0.565064,-0.234999,8.685819
-1.841630,-1.303847,0.730371,0.514712,-1.176552,-1.132287,0.053958,-0.331836,-2.728057
1.327103,1.833991,1.088691,-1.514995,-0.544711,-1.617236,0.054444,-0.553208,-2.082237
-1.316033,-0.495399,1.560158,1.837374,1.408182,-0.184783,0.239098,-0.287775,8.603613
-1.827164,0.546930,1.215834,1.598977,-1.695944,0.564789,-0.071164,0.344990,9.532715
-0.802437,-1.579651,-1.474387,-0.400272,-1.851936,-1.108622,-0.542429,-0.209045,3.498309
-0.566394,-0.357935,0.972912,1.633431,0.575570,0.019252,-0.203517,-0.510470,6.235287
-1.681002,-0.878591,0.271103,-1.400191,-1.220676,-0.043733,0.038284,0.241422,-10.205136
-0.271323,1.474400,0.616483,1.508541,1.394385,1.659482,0.351024,0.454048,1.713391
1.666541,-0.883821,-0.923665,0.458957,0.447535,0.751393,-0.173847,0.160103,-6.687761
-1.710268,1.103392,0.515048,0.700031,-0.469749,-0.870453,0.421341,0.275239,9.144436
0.178941,-0.928282,-1.742202,-0.290796,-1.596996,1.050336,-0.475656,0.053219,-1.421115
-0.447698,0.283490,-0.546687,-0.888100,-1.223663,-1.234213,-0.433012,0.367203,-0.311508
1.415365,-0.103097,1.413014,1.854803,0.271331,-1.330004,-0.501110,-0.561247,8.841102
0.144034,0.493147,-1.715775,-0.975627,1.750973,0.670504,0.286259,0.347998,-1.469949
1.646552,-1.315740,0.662184,0.547501,-0.507345,0.588536,-0.229196,-0.100705,-5.593549
-0.712189,-0.299230,-0.089559,-1.018065,1.002258,0.982819,-0.481058,0.459077,-7.080870
-0.143717,1.056406,-1.259062,-0.552133,1.828877,1.858230,0.421287,0.573538,-1.576509
-0.763025,1.069887,-0.888989,-1.071930,0.485202,0.476487,0.326107,0.479395,6.159233
0.091183,-1.837293,-0.048516,-1.112477,1.360240,0.806165,0.050274,0.154227,-10.128074
-0.953354,-0.894358,-0.831524,-0.357597,-0.889140,0.147328,-0.217852,-0.237728,-4.089317
1.760596,0.300006,1.828021,-1.232699,1.460598,-1.386230,-0.099934,0.416348,4.434442
-0.805247,0.198368,1.374369,0.775521,1.593643,-0.856829,0.109263,0.385981,6.567258
-1.652931,-0.336975,-1.134989,-0.010170,-1.275693,-1.082259,0.093801,-0.293294,-4.862988
-0.233225,0.889537,-1.012977,-0.188549,1.550278,1.673429,0.568661,-0.510807,2.502918
0.547911,-1.149879,-1.457785,-0.340923,0.372349,0.017832,-0.599393,-0.005522,4.457406
-1.100195,0.430744,1.289254,-0.966292,0.313323,-0.542333,0.208603,-0.416299,10.216466
-0.897563,1.847314,-1.186008,-1.717333,-0.778058,1.000235,0.292391,0.213646,4.602119
-1.812680,-1.061400,0.265188,0.973451,-0.630127,-0.866864,0.422997,0.503400,-3.822527
1.695513,-0.268493,0.023234,-1.570213,-1.191204,1.440352,0.442628,0.455171,5.254806
0.357937,-0.923758,-1.098273,-1.184536,0.399659,-0.905476,0.253675,-0.086685,0.203758
-1.048438,-0.528276,-0.601251,-1.857507,-0.488869,-1.779572,0.386816,-0.380030,-4.187567
-0.374669,-1.314928,-0.776102,-0.060740,0.784567,-0.937357,0.092861,-0.478702,-6.604179
1.751710,1.757856,-0.506652,0.923783,1.531726,-0.995808,0.590130,0.323128,7.726503
-0.596614,0.678619,1.563309,-1.741298,-0.174124,-1.057259,-0.560411,-0.026260,9.186526
0.372591,0.309393,1.261911,-0.580471,0.559209,0.232315,-0.352086,-0.313704,8.467862
0.162600,-0.364142,-1.575069,0.130304,-0.295004,-0.699339,0.253655,-0.413636,-2.604873
-1.607438,-1.025416,1.863488,-0.784276,-1.721500,0.825264,0.224843,0.129399,10.331553
-0.192203,0.455881,1.525943,-0.176687,1.111309,1.629179,0.235786,0.456897,9.244980
1.848467,-0.655686,-0.658878,-1.532679,0.067757,0.286064,0.395983,0.089743,-2.284754
-0.863349,0.087953,0.419036,0.551393,0.818099,0.925360,0.520639,-0.014265,8.948884
0.537209,-0.063631,1.212420,0.777699,0.505637,0.853370,0.586476,0.107698,6.210192
1.463222,1.248811,1.673718,-0.900827,-0.238807,1.333619,-0.557655,-0.513062,2.729438
-0.198837,-1.708382,-1.133317,1.703075,-1.347650,-0.321947,-0.363394,0.433334,-2.628495
-1.881324,-1.163940,-0.269877,-0.620529,-1.650753,-1.421648,0.019619,-0.265942,-6.333482
1.501014,-0.707013,-0.003500,1.489670,0.895996,-1.784021,0.584382,-0.286179,-5.745788
0.234228,0.890787,1.136977,-0.504821,1.544198,1.270028,0.037004,0.326220,8.380632
-0.150631,1.726731,0.389832,-0.192216,0.232707,1.707542,-0.534630,0.078223,7.388322
-1.037363,0.879563,0.988965,-0.005708,-1.691838,1.714026,0.557010,0.475444,8.489417
-0.155920,-0.451016,1.069187,-1.339806,-0.434121,-1.497099,-0.429051,-0.259571,5.064621
-0.258599,0.436465,-0.580914,0.641065,-0.030766,-0.610375,-0.207080,-0.388947,-1.717277
1.777238,1.041593,-1.420567,-0.627001,-1.104712,-0.080207,0.503842,-0.327311,-0.366475
1.373117,-1.413085,0.724269,-0.258767,1.381241,-0.604628,0.539084,0.389288,-10.584704
-0.402711,-1.378095,0.693220,-1.843191,-1.156437,1.433915,-0.392056,-0.093390,-7.522169
-1.012440,1.293463,-1.847515,1.571640,-1.219101,0.034361,0.226317,-0.292910,-4.931379
0.993954,0.908887,-0.009684,-0.659054,-0.722681,0.554428,-0.300050,-0.541498,6.124277
1.139110,1.416009,-0.580527,-0.394797,-0.306186,-0.135314,-0.305743,-0.215810,6.642851
-0.434975,-0.767988,0.608926,-1.087710,-0.840804,-1.770521,-0.393835,0.012033,-5.992901
1.699866,1.260790,-0.581715,-1.495947,-0.842837,1.764725,0.586152,-0.551767,6.612424
0.163595,1.283499,0.338005,-0.401464,0.727366,-0.976391,0.067968,-0.069791,9.567755
1.328087,-0.481594,-0.148327,-1.014076,0.192411,-0.729158,0.324050,-0.492952,-1.079190
-0.742110,-1.778288,0.170043,0.328228,1.148726,0.920500,-0.279899,-0.265746,-7.649059
-0.990441,1.583951,-1.657137,0.611460,0.031054,1.680418,-0.442400,-0.214590,-7.486275
1.384059,1.525612,1.787953,0.172941,0.022908,0.475802,0.259600,-0.101439,-5.231231
-0.813466,1.538745,0.100846,-1.547742,-0.507664,-1.000583,0.247115,0.065511,4.209073
0.298639,1.465703,1.472579,0.171444,1.244762,1.481289,-0.148199,0.423524,3.693067
1.230249,-1.165113,-1.131980,1.553988,-0.073718,1.317622,0.259851,0.516460,-2.475972
0.151152,-0.510645,1.678427,-0.930348,1.234166,0.568264,0.516644,0.043507,9.705780
-1.430648,-0.403249,0.889889,1.120297,-1.868043,-0.370704,0.393223,0.494012,7.048782
-0.822318,-0.204052,1.121712,-0.714172,0.301030,0.185586,0.455429,-0.413119,6.259319
0.458321,1.075204,1.769095,-0.110653,-1.177129,0.480368,-0.513074,-0.039519,1.778977
1.357913,-0.605409,-0.113418,1.353997,1.451868,-1.092611,-0.089217,0.536887,-4.897830
0.089724,0.030213,-1.148833,1.041776,1.655447,1.152785,0.407798,-0.542126,-1.642298
-0.695960,1.041195,-0.565983,-0.985569,0.534771,0.431779,-0.055583,-0.579739,6.694704
1.603777,-0.186705,-1.391859,-0.670863,0.614766,-0.951793,-0.335249,-0.532621,-0.717282
1.643948,0.155337,-1.803902,-0.551222,-1.713897,0.428109,-0.489865,0.046247,-0.636980
1.882947,-1.710744,0.630795,0.786861,-0.067962,0.041355,0.440454,-0.097630,-9.469694
1.414862,-1.008144,1.875732,1.436629,-0.857415,1.793521,-0.161834,0.450236,5.501883
0.132012,-1.752459,0.740210,0.005832,-0.000616,0.952058,0.554599,-0.458117,-8.702698
0.991700,0.717363,0.544860,0.344929,-0.905028,0.780883,0.392177,-0.275301,9.475886
0.251988,1.556226,-0.145494,1.354119,-0.270180,1.828314,-0.024173,0.522914,7.693353
0.524479,0.858793,-1.248657,0.910659,-0.388712,0.168617,-0.325678,-0.464913,2.311381
-1.641492,-0.346110,-0.097694,1.736325,-0.465428,0.111222,-0.180838,0.257142,-2.895591
1.785000,-0.462998,-0.504950,-0.629355,0.795860,0.369305,0.520717,0.096564,-3.074537
-0.215027,1.378558,-0.443768,-1.521049,-0.499818,-1.081512,0.492189,-0.573630,5.127658
-1.051563,-0.282108,1.160915,-1.554659,0.093442,-1.567080,-0.418423,-0.434417,8.535460
1.483896,1.869132,-0.161969,-0.340622,1.657274,1.708555,0.085344,0.374340,4.005714
1.879114,1.717528,0.278922,1.838668,0.527555,-0.222477,0.186958,-0.590175,6.817729
-1.466021,0.728748,-0.370394,-1.094652,-0.647837,-0.686639,-0.205480,0.103375,5.029846
-1.222901,0.251246,0.398063,-1.343380,-0.183310,-0.881649,0.522192,-0.312466,5.155950
1.250107,0.840150,-1.682052,0.315520,-1.324317,-0.235928,0.226996,0.324163,-3.985703
-0.617715,0.404044,1.152856,-1.300592,-1.106490,0.189004,-0.459991,0.532719,7.176535
-1.013880,-0.274181,-1.335274,0.325378,-1.510504,-0.459424,-0.243046,-0.067405,-5.499210
-0.034692,1.272263,-0.016865,-0.699434,-0.808116,0.990369,0.310652,-0.067993,4.567781
0.391878,0.252994,-0.381786,-0.292725,-0.100384,1.770345,-0.548541,0.270281,2.770615
-0.112557,0.754914,-1.684822,-0.998856,-0.352112,0.807970,0.103333,0.325198,-1.990456
-1.094051,-1.852588,-0.752809,-0.645599,-0.777062,-1.106220,0.306447,0.049722,-7.536210
0.829616,-1.538219,1.211278,0.432312,1.252426,-1.656151,-0.533875,-0.428915,-7.185266
-1.591149,1.314923,0.692043,0.998851,0.272656,-1.679812,0.082507,-0.498964,8.304261
-0.721901,-1.412376,1.327832,-1.005416,-1.278151,-0.922554,0.087948,-0.253409,-1.766011
-1.081291,1.482110,-1.746872,0.392697,-1.052786,1.785406,-0.373747,0.439631,0.120191
-1.600330,1.577188,1.554046,0.902062,-1.631468,-1.523956,-0.110944,0.159392,0.086981
1.077019,-1.656831,-1.795633,-1.068860,-0.699659,-0.813422,-0.470283,0.349303,-4.664075
1.584029,-0.339308,1.121557,0.452213,0.203149,-1.206400,-0.440121,-0.309674,6.387012
1.574025,1.172590,-1.376474,1.550032,1.299167,-0.229070,-0.285621,-0.426949,2.824620
-1.848124,-1.129773,0.952543,-1.418414,1.638238,-1.568411,-0.338350,0.156964,-9.689605
-0.664732,1.867549,-0.375401,1.466944,-0.289266,1.494242,-0.452909,-0.435079,4.167155
-0.542770,0.847961,1.418075,0.213931,-0.961042,1.841199,0.509539,-0.581500,-0.185357
1.086005,-1.420550,-0.334609,0.929082,0.103549,-1.347081,0.540676,-0.451694,-4.001995
-1.399865,0.487819,-0.778999,0.273406,-0.380646,0.021091,0.035816,-0.434910,5.381737
-1.110001,1.505437,-1.771023,1.636357,0.752062,-0.608130,-0.195027,0.575975,-1.136477
-1.088786,-0.079823,0.499237,-1.151690,-1.737745,-0.778402,-0.319682,-0.493766,4.705092
0.371574,-1.702691,0.273373,-0.941944,-1.392179,1.486090,0.332958,0.428331,-8.191577
-1.862580,0.963025,1.339517,-0.644389,0.704994,0.006643,-0.460703,0.565672,4.243250
-1.447538,-1.535827,-0.070904,-0.392300,0.188878,0.209525,0.126345,-0.522731,-6.228457
-0.197479,-1.503826,-1.322380,-1.613312,-1.725198,-1.010411,0.471429,-0.289241,0.946540
-0.024173,0.866811,1.554529,1.493326,-1.733696,-0.587802,0.555363,0.389660,6.580645
0.167001,-1.791120,-0.605765,1.440989,0.787319,0.085364,-0.517844,0.198684,-5.155594
0.840338,1.468137,0.911551,-0.477423,-1.683817,0.808023,0.388201,0.090226,7.415265
-0.307293,0.100719,0.101636,0.425873,-1.415693,-1.650098,-0.551433,-0.329622,6.296647
